NMec = 98495
T = 39
P = 3
Profits not ignored
Solution time = 2.439e+01
Best Profit = 61422
Terminal Cases = 1837292464
Task date  Profit    P
  6   20    2642     0   
  6   116   17168    1   
  10  93    21381    2   
  11  21    1831     -1  
  14  23    1315     -1  
  16  26    1422     -1  
  20  26    1438     -1  
  21  37    3290     0   
  21  39    1157     -1  
  27  39    2477     -1  
  29  40    2554     -1  
  29  106   8214     -1  
  32  42    1236     -1  
  37  45    1023     -1  
  38  51    3444     0   
  40  47    1124     -1  
  40  48    1255     -1  
  43  48    317      -1  
  48  56    1519     -1  
  58  59    215      0   
  58  118   5610     -1  
  62  73    1515     0   
  65  72    1786     -1  
  68  82    3436     -1  
  69  89    2168     -1  
  72  94    4837     -1  
  73  85    1047     -1  
  74  93    2348     0   
  74  108   4434     -1  
  77  86    1935     -1  
  78  88    1070     -1  
  89  101   1786     -1  
  95  106   2695     0   
  96  117   3014     2   
  97  115   1978     -1  
  98  119   3733     -1  
  101 119   2797     -1  
  104 109   803      -1  
  108 115   2017     0   
End
