NMec = 98495
T = 31
P = 8
Profits not ignored
Solution time = 5.375e+00
Best Profit = 41297
Terminal Cases = 562791016
Task date  Profit    P
  0   20    2309     0   
  0   37    3867     1   
  2   19    2039     2   
  2   29    2978     3   
  4   12    1235     4   
  5   8     492      5   
  6   12    1459     6   
  6   16    2488     7   
  7   15    1539     -1  
  8   29    1431     -1  
  8   32    3504     -1  
  9   18    1097     5   
  10  21    2272     -1  
  10  24    2983     -1  
  10  25    4400     -1  
  11  18    924      -1  
  11  33    5122     -1  
  13  26    1191     4   
  16  19    971      6   
  17  29    2027     7   
  17  31    3554     -1  
  17  31    3587     -1  
  20  31    1202     2   
  21  28    1106     0   
  21  30    1454     5   
  21  34    1764     6   
  22  34    2575     -1  
  22  35    3165     -1  
  26  27    272      -1  
  26  37    1315     -1  
  29  38    1030     0   
End
