NMec = 98495
T = 37
P = 5
Profits not ignored
Solution time = 1.129e+02
Best Profit = 47475
Terminal Cases = 7944563747
Task date  Profit    P
  0   9     1801     0   
  0   16    2535     1   
  0   19    2520     2   
  0   67    7691     3   
  2   10    1548     4   
  3   7     749      -1  
  3   19    2524     -1  
  6   25    1914     -1  
  7   12    650      -1  
  11  16    725      0   
  13  32    1205     4   
  19  41    4018     0   
  20  26    564      1   
  21  37    3115     2   
  23  39    3831     -1  
  23  41    2954     -1  
  24  47    4124     -1  
  25  44    1567     -1  
  25  47    3842     -1  
  25  49    3377     -1  
  26  66    6680     -1  
  28  39    1181     1   
  29  37    1249     -1  
  35  38    498      4   
  35  47    1193     -1  
  35  52    3568     -1  
  40  49    1540     1   
  47  66    2002     0   
  51  65    2522     1   
  53  66    2651     2   
  54  60    1077     4   
  57  70    1094     -1  
  59  71    1583     -1  
  61  71    1531     4   
  61  73    2604     -1  
  62  72    1938     -1  
  63  64    429      -1  
End
