NMec = 98495
T = 16
P = 5
Profits not ignored
Solution time = 2.298e-04
Best Profit = 20264
Terminal Cases = 15309
Task date  Profit    P
  1   16    1715     0   
  1   28    2598     1   
  2   9     1037     2   
  3   23    4726     3   
  3   24    1432     4   
  3   27    2493     -1  
  4   11    757      -1  
  4   15    1972     -1  
  5   26    2575     -1  
  5   30    2708     -1  
  7   10    421      -1  
  9   14    748      -1  
  9   22    2835     -1  
  10  26    3137     2   
  19  28    2403     0   
  23  31    1446     -1  
End
