NMec = 98495
T = 35
P = 7
Profits not ignored
Solution time = 6.883e+01
Best Profit = 47327
Terminal Cases = 6024382237
Task date  Profit    P
  0   7     502      0   
  0   12    2000     1   
  0   14    2388     2   
  0   49    4949     3   
  1   13    2280     4   
  1   15    1620     5   
  1   27    1966     6   
  2   6     863      -1  
  2   14    1287     -1  
  3   20    3439     -1  
  3   22    2599     -1  
  4   19    1508     -1  
  4   26    5328     -1  
  6   31    4136     -1  
  7   23    2050     -1  
  11  26    2786     0   
  11  29    3421     -1  
  11  35    4970     -1  
  13  20    1193     1   
  15  25    1148     2   
  15  39    1769     4   
  17  20    531      5   
  17  26    1262     -1  
  18  25    1051     -1  
  22  24    247      1   
  22  30    2375     5   
  24  45    2550     -1  
  27  36    904      0   
  27  40    2163     1   
  27  46    1990     2   
  29  47    4557     6   
  32  35    575      5   
  35  47    1385     -1  
  36  42    895      5   
  38  47    1830     0   
End
