NMec = 98495
T = 31
P = 7
Profits not ignored
Solution time = 8.894e+00
Best Profit = 38751
Terminal Cases = 814735814
Task date  Profit    P
  0   11    846      0   
  0   37    4983     1   
  1   9     1400     2   
  2   14    2376     3   
  2   24    2722     4   
  4   8     817      5   
  5   11    783      6   
  5   14    704      -1  
  7   14    740      -1  
  7   18    1517     -1  
  7   21    2306     -1  
  8   23    1564     -1  
  9   20    1316     5   
  13  24    1788     0   
  15  26    1064     2   
  15  32    1524     3   
  15  40    3648     6   
  16  21    1350     -1  
  17  31    3448     -1  
  18  35    2561     -1  
  19  40    2854     -1  
  23  44    2900     5   
  25  36    2075     0   
  26  30    1014     4   
  26  41    2182     -1  
  28  42    1133     2   
  30  40    2681     -1  
  30  44    4034     -1  
  31  41    1097     4   
  34  40    912      3   
  34  44    1248     -1  
End
