NMec = 98629
T = 24
P = 1
Profits not ignored
Solution time = 2.183e-04
Best Profit = 29041
Terminal Cases = 20216
Task date  Profit    P
  0   21    4270     0   
  0   170   20517    -1  
  4   13    2361     -1  
  7   15    2518     -1  
  22  31    1530     0   
  28  43    2080     -1  
  33  48    3491     0   
  40  57    3231     -1  
  42  204   21562    -1  
  65  70    733      0   
  65  80    3029     -1  
  68  237   18553    -1  
  70  78    1541     -1  
  74  83    992      0   
  84  93    1367     0   
  84  107   3333     -1  
  86  111   3888     -1  
  87  103   2824     -1  
  146 155   2350     0   
  152 163   1506     -1  
  165 169   710      0   
  199 223   3539     0   
  213 221   1679     -1  
  216 232   1596     -1  
End
