NMec = 98629
T = 24
P = 2
Profits not ignored
Solution time = 1.113e-03
Best Profit = 27372
Terminal Cases = 139392
Task date  Profit    P
  1   10    1111     0   
  1   17    2213     1   
  1   28    6280     -1  
  4   20    3135     -1  
  15  27    1584     0   
  22  28    802      1   
  32  67    7819     0   
  37  51    2453     1   
  41  47    1580     -1  
  41  59    2038     -1  
  42  56    1571     -1  
  42  61    5387     -1  
  45  57    2398     -1  
  45  63    2277     -1  
  46  59    1241     -1  
  50  57    1356     -1  
  51  52    207      -1  
  51  65    3084     -1  
  56  68    976      1   
  58  77    1864     -1  
  64  75    1594     -1  
  77  84    587      0   
  93  99    1508     0   
  101 103   260      0   
End
