NMec = 98629
T = 25
P = 1
Profits not ignored
Solution time = 8.465e-04
Best Profit = 31664
Terminal Cases = 75636
Task date  Profit    P
  7   15    1338     0   
  11  17    1003     -1  
  24  36    1698     0   
  37  120   11584    0   
  55  64    2103     -1  
  61  83    3289     -1  
  64  87    2871     -1  
  71  72    398      -1  
  79  90    1790     -1  
  81  85    651      -1  
  88  103   2557     -1  
  88  159   11649    -1  
  97  112   3712     -1  
  150 159   1079     0   
  159 162   711      -1  
  160 172   2494     0   
  165 189   2543     -1  
  176 182   733      0   
  183 211   6520     0   
  202 210   711      -1  
  205 219   2508     -1  
  206 212   1229     -1  
  212 220   967      0   
  234 245   1541     0   
  235 245   2976     -1  
End
