NMec = 98629
T = 31
P = 6
Profits not ignored
Solution time = 1.192e+00
Best Profit = 39460
Terminal Cases = 113248952
Task date  Profit    P
  1   19    3699     0   
  1   48    5350     1   
  2   11    1423     2   
  6   22    1470     3   
  8   20    2973     4   
  9   17    667      5   
  12  26    2500     2   
  12  30    1463     -1  
  15  46    7197     -1  
  17  21    746      -1  
  17  38    2426     -1  
  18  30    1639     5   
  20  41    1967     0   
  22  45    2402     4   
  23  40    4380     3   
  24  42    2294     -1  
  27  51    2287     2   
  28  36    679      -1  
  29  35    1304     -1  
  29  36    1022     -1  
  29  37    1593     -1  
  30  41    1217     -1  
  30  50    2777     -1  
  31  47    1356     5   
  33  39    920      -1  
  34  39    501      -1  
  35  42    1400     -1  
  35  43    2501     -1  
  36  45    1130     -1  
  41  50    1126     3   
  46  51    794      0   
End
