NMec = 98629
T = 32
P = 7
Profits not ignored
Solution time = 7.379e+00
Best Profit = 44627
Terminal Cases = 752527308
Task date  Profit    P
  0   11    946      0   
  0   16    3729     1   
  1   10    1745     2   
  1   44    4524     3   
  4   19    3685     4   
  4   20    2892     5   
  6   13    901      6   
  6   23    2543     -1  
  6   42    4604     -1  
  7   25    1646     -1  
  8   20    1439     -1  
  9   28    4281     -1  
  10  35    3177     -1  
  11  24    2963     2   
  12  35    2636     0   
  16  37    1893     6   
  18  20    310      1   
  18  22    804      -1  
  19  40    2552     -1  
  21  31    942      1   
  21  42    2816     4   
  23  44    2501     5   
  24  43    2765     -1  
  24  45    1900     -1  
  25  32    1779     2   
  25  35    1946     -1  
  27  36    1460     -1  
  28  34    1409     -1  
  30  44    2785     -1  
  33  44    1705     1   
  34  42    2088     2   
  37  42    525      0   
End
