NMec = 98629
T = 17
P = 4
Profits not ignored
Solution time = 4.963e-04
Best Profit = 28432
Terminal Cases = 44787
Task date  Profit    P
  1   8     2002     0   
  2   6     424      1   
  2   8     849      2   
  2   23    1767     3   
  5   16    1248     -1  
  7   25    3708     1   
  9   24    1604     0   
  11  29    2781     2   
  11  36    5397     -1  
  12  38    7427     -1  
  13  27    1920     -1  
  18  31    3034     -1  
  19  27    2458     -1  
  26  37    985      0   
  26  40    2330     1   
  29  39    2589     3   
  29  41    1789     -1  
End
