NMec = 98629
T = 16
P = 1
Profits not ignored
Solution time = 2.835e-05
Best Profit = 15865
Terminal Cases = 2900
Task date  Profit    P
  12  16    1006     0   
  12  28    1811     -1  
  28  30    478      0   
  33  49    3016     0   
  40  60    1934     -1  
  49  52    437      -1  
  58  83    2942     0   
  60  71    1224     -1  
  68  74    833      -1  
  81  95    1686     -1  
  88  102   3073     0   
  95  106   2453     -1  
  103 121   3809     0   
  111 123   1100     -1  
  125 134   994      0   
  153 154   220      0   
End
