NMec = 98629
T = 36
P = 7
Profits not ignored
Solution time = 1.874e+02
Best Profit = 46318
Terminal Cases = 13943478133
Task date  Profit    P
  0   39    3459     0   
  2   18    3809     1   
  3   13    1739     2   
  6   13    1369     3   
  6   23    1627     4   
  6   47    5011     5   
  7   22    1786     6   
  9   31    4422     -1  
  11  30    3596     -1  
  13  21    1773     -1  
  14  20    1242     2   
  14  31    2276     3   
  15  18    570      -1  
  16  26    1177     -1  
  16  31    2705     -1  
  17  38    4072     -1  
  18  29    2642     -1  
  20  29    1445     1   
  20  32    1567     -1  
  20  37    1582     -1  
  24  33    957      2   
  24  36    2426     4   
  32  40    754      1   
  33  41    1421     3   
  33  48    1594     6   
  34  44    2057     2   
  34  51    1607     -1  
  35  47    1481     -1  
  36  37    371      -1  
  36  44    603      -1  
  36  51    3507     -1  
  37  50    2019     4   
  38  50    1616     -1  
  41  48    1200     0   
  42  47    836      1   
  42  50    1625     3   
End
