NMec = 98629
T = 16
P = 2
Profits not ignored
Solution time = 4.038e-05
Best Profit = 16508
Terminal Cases = 3028
Task date  Profit    P
  0   12    1191     0   
  7   77    5173     1   
  9   23    2035     -1  
  10  19    1395     -1  
  11  21    1524     -1  
  15  28    1339     0   
  21  47    3302     -1  
  34  46    2938     0   
  35  61    5530     -1  
  36  51    3408     -1  
  43  62    2025     -1  
  46  53    1161     -1  
  47  72    2769     0   
  50  67    2894     -1  
  59  68    2298     -1  
  67  70    581      -1  
End
