NMec = 98629
T = 20
P = 8
Profits not ignored
Solution time = 5.129e-03
Best Profit = 26247
Terminal Cases = 442283
Task date  Profit    P
  1   9     1926     0   
  1   13    1283     1   
  1   22    3732     2   
  1   25    3759     3   
  2   13    2330     4   
  2   19    1920     5   
  2   29    3138     6   
  3   22    2368     7   
  4   16    1212     -1  
  4   19    2339     -1  
  4   26    3707     -1  
  5   18    1430     -1  
  5   25    1130     -1  
  6   27    1848     -1  
  7   14    810      -1  
  7   22    2196     -1  
  9   22    1365     -1  
  13  28    1536     0   
  14  22    1412     1   
  17  20    1006     4   
End
