NMec = 98629
T = 27
P = 7
Profits not ignored
Solution time = 1.872e-01
Best Profit = 40035
Terminal Cases = 20001336
Task date  Profit    P
  0   9     2188     0   
  0   14    1794     1   
  0   18    2447     2   
  0   24    4778     3   
  0   37    6504     4   
  1   19    3296     5   
  1   38    6258     6   
  2   21    3557     -1  
  2   32    4712     -1  
  3   17    1700     -1  
  5   13    1119     -1  
  5   29    3543     -1  
  6   14    1153     -1  
  6   25    2576     -1  
  7   11    283      -1  
  8   29    2249     -1  
  12  28    2533     0   
  12  34    3425     -1  
  12  38    2142     -1  
  13  27    1323     -1  
  18  26    1305     1   
  18  29    2703     -1  
  21  23    639      2   
  22  26    588      5   
  22  27    472      -1  
  24  36    2441     2   
  27  35    1297     1   
End
