NMec = 98629
T = 40
P = 3
Profits not ignored
Solution time = 1.885e+02
Best Profit = 57692
Terminal Cases = 16864495484
Task date  Profit    P
  9   72    17315    0   
  11  32    2365     1   
  12  19    1518     2   
  13  21    1772     -1  
  18  121   14879    -1  
  28  45    2046     2   
  29  37    1301     -1  
  30  49    2286     -1  
  38  57    2700     1   
  40  45    1295     -1  
  40  52    2393     -1  
  41  59    2863     -1  
  45  55    1432     -1  
  46  60    1565     2   
  48  56    2386     -1  
  49  59    2496     -1  
  52  62    1848     -1  
  55  73    2938     -1  
  57  65    2392     -1  
  61  67    649      1   
  63  74    1091     2   
  64  71    726      -1  
  66  71    857      -1  
  70  74    678      1   
  75  79    370      0   
  78  92    1241     1   
  81  100   2711     0   
  84  100   1963     2   
  90  114   2559     -1  
  93  105   2075     1   
  95  97    307      -1  
  97  102   689      -1  
  101 118   3468     0   
  104 110   1102     2   
  108 122   3209     1   
  108 129   3292     -1  
  110 116   1131     -1  
  120 132   1184     0   
  121 133   1667     2   
  126 131   671      1   
End
