NMec = 98629
T = 30
P = 2
Profits not ignored
Solution time = 1.553e-02
Best Profit = 45726
Terminal Cases = 1580036
Task date  Profit    P
  2   5     634      0   
  7   14    1941     0   
  11  148   20271    1   
  33  59    3079     0   
  34  57    2589     -1  
  36  98    14478    -1  
  39  46    432      -1  
  39  61    3165     -1  
  40  52    2740     -1  
  40  54    2111     -1  
  40  58    1936     -1  
  44  56    2010     -1  
  44  63    4518     -1  
  48  52    541      -1  
  52  65    1393     -1  
  56  66    2279     -1  
  58  66    2430     -1  
  73  96    3090     0   
  74  85    1640     -1  
  81  101   3731     -1  
  87  101   3150     -1  
  91  105   3486     -1  
  92  106   2061     -1  
  100 112   2496     0   
  101 108   1256     -1  
  107 136   3691     -1  
  116 122   1446     0   
  124 145   4460     0   
  127 140   3527     -1  
  133 144   1657     -1  
End
