NMec = 98629
T = 28
P = 3
Profits not ignored
Solution time = 9.109e-02
Best Profit = 35678
Terminal Cases = 8601612
Task date  Profit    P
  0   87    15745    0   
  1   8     2200     1   
  5   26    2939     2   
  6   7     178      -1  
  7   19    1422     -1  
  16  37    2455     1   
  19  35    2236     -1  
  20  23    534      -1  
  21  29    764      -1  
  22  36    1391     -1  
  23  59    5695     -1  
  26  36    2194     -1  
  30  44    1964     2   
  33  63    3118     -1  
  34  84    4996     -1  
  39  55    1388     1   
  40  46    1125     -1  
  41  58    2565     -1  
  46  48    770      2   
  46  54    1814     -1  
  53  59    1031     2   
  62  70    520      1   
  68  77    601      2   
  68  78    1748     -1  
  70  82    2435     -1  
  70  89    2829     -1  
  73  93    1972     1   
  77  85    1080     -1  
End
