NMec = 98629
T = 40
P = 2
Profits not ignored
Solution time = 9.676e+00
Best Profit = 81649
Terminal Cases = 786583458
Task date  Profit    P
  15  21    912      0   
  15  76    9831     1   
  15  162   12440    -1  
  18  27    2223     -1  
  21  39    1919     -1  
  22  44    4189     0   
  26  33    616      -1  
  27  166   34732    -1  
  29  35    1288     -1  
  29  49    3579     -1  
  29  193   42211    -1  
  30  42    2092     -1  
  31  42    2162     -1  
  33  80    9155     -1  
  35  44    942      -1  
  36  57    3002     -1  
  43  55    2888     -1  
  47  55    1082     0   
  49  56    817      -1  
  61  81    1930     0   
  62  73    3505     -1  
  68  80    1030     -1  
  80  89    1982     1   
  82  101   4019     0   
  88  89    275      -1  
  92  102   1074     1   
  93  107   2866     -1  
  94  105   1867     -1  
  108 115   1532     0   
  112 118   520      1   
  116 125   650      0   
  141 156   3165     0   
  142 150   1682     1   
  150 155   694      -1  
  157 163   1378     0   
  161 172   1282     1   
  161 175   1576     -1  
  171 181   1420     0   
  174 183   855      1   
  175 183   1571     -1  
End
