NMec = 98629
T = 36
P = 5
Profits not ignored
Solution time = 1.569e+01
Best Profit = 45871
Terminal Cases = 1747359034
Task date  Profit    P
  4   49    7193     0   
  6   25    5315     1   
  9   33    4910     2   
  17  31    2975     3   
  18  23    748      4   
  19  20    340      -1  
  19  24    952      -1  
  19  31    1234     -1  
  20  29    1460     -1  
  20  56    4005     -1  
  20  63    4768     -1  
  21  28    598      -1  
  21  70    4333     -1  
  23  31    2081     -1  
  24  32    1833     4   
  25  40    3370     -1  
  27  39    2016     1   
  28  50    4525     -1  
  29  55    4423     -1  
  30  43    2008     -1  
  31  48    1699     -1  
  32  49    1607     3   
  33  52    1841     4   
  34  39    1244     2   
  40  45    621      1   
  42  46    860      2   
  42  61    1021     -1  
  45  60    1586     -1  
  45  67    3936     -1  
  48  58    951      1   
  51  56    1047     0   
  53  62    1184     2   
  53  63    902      3   
  57  69    2016     0   
  57  71    2072     4   
  60  70    935      1   
End
