NMec = 98629
T = 35
P = 4
Profits not ignored
Solution time = 1.650e+01
Best Profit = 51322
Terminal Cases = 1739094808
Task date  Profit    P
  3   16    2241     0   
  7   32    6744     1   
  10  15    840      2   
  11  18    1871     3   
  13  17    478      -1  
  13  30    2810     -1  
  17  60    3980     0   
  18  31    2468     2   
  19  23    679      3   
  27  38    2794     3   
  30  57    5007     -1  
  31  39    776      -1  
  32  42    1237     2   
  33  42    1426     1   
  34  43    2050     -1  
  36  49    1234     -1  
  39  46    1657     3   
  39  54    2553     -1  
  43  55    1635     1   
  48  72    3878     2   
  49  74    3335     3   
  50  77    7989     -1  
  53  62    1185     -1  
  54  72    4882     -1  
  55  65    2197     -1  
  57  68    2495     1   
  58  74    2761     -1  
  59  71    2227     -1  
  60  68    1712     -1  
  61  70    1446     0   
  64  70    1035     -1  
  64  71    1917     -1  
  75  81    984      0   
  75  84    866      1   
  77  86    1933     2   
End
