NMec = 98629
T = 27
P = 2
Profits not ignored
Solution time = 5.724e-02
Best Profit = 30757
Terminal Cases = 5531064
Task date  Profit    P
  8   15    1243     0   
  9   23    3712     1   
  10  23    3540     -1  
  18  21    720      0   
  20  27    1433     -1  
  25  36    1563     0   
  31  50    3550     1   
  39  41    744      0   
  39  46    1486     -1  
  41  52    2939     -1  
  42  46    1409     0   
  42  48    679      -1  
  46  59    3231     -1  
  50  57    1765     0   
  56  62    1166     1   
  65  74    1699     0   
  75  100   1597     0   
  89  104   2186     1   
  95  103   1777     -1  
  100 111   942      -1  
  100 120   3492     -1  
  102 110   1740     0   
  109 119   1686     1   
  117 128   2649     0   
  118 131   2785     -1  
  120 128   1395     1   
  124 134   1558     -1  
End
