NMec = 98629
T = 27
P = 8
Profits not ignored
Solution time = 3.649e-01
Best Profit = 33850
Terminal Cases = 36524349
Task date  Profit    P
  0   15    3253     0   
  0   33    3772     1   
  1   18    3430     2   
  2   15    3113     3   
  3   18    1435     4   
  4   21    2412     5   
  5   33    3551     6   
  6   13    695      7   
  6   23    3221     -1  
  7   10    725      -1  
  7   16    1227     -1  
  7   17    1183     -1  
  7   30    2808     -1  
  8   19    1948     -1  
  8   32    2391     -1  
  9   14    941      -1  
  9   24    2620     -1  
  13  18    679      -1  
  13  33    3476     -1  
  14  27    1997     7   
  17  30    1889     0   
  17  31    1315     3   
  17  33    1678     -1  
  21  27    649      2   
  22  24    801      4   
  22  32    2404     5   
  23  32    926      -1  
End
