NMec = 98629
T = 40
P = 4
Profits not ignored
Solution time = 6.483e+01
Best Profit = 57536
Terminal Cases = 5722451529
Task date  Profit    P
  2   97    7979     0   
  3   28    2340     1   
  6   56    6572     2   
  7   17    1634     3   
  8   29    4482     -1  
  10  55    8629     -1  
  11  18    1519     -1  
  11  31    2533     -1  
  12  38    3013     -1  
  15  61    10230    -1  
  16  26    1850     -1  
  17  30    1453     -1  
  17  36    2197     -1  
  19  29    2814     3   
  25  41    2765     -1  
  26  41    3199     -1  
  29  54    6422     1   
  33  45    3827     3   
  34  39    1176     -1  
  34  69    7993     -1  
  42  62    4293     -1  
  44  86    4648     -1  
  45  52    599      -1  
  45  76    6450     -1  
  47  62    1654     3   
  49  68    3312     -1  
  55  64    770      1   
  57  66    1262     2   
  57  71    943      -1  
  61  63    195      -1  
  61  80    1838     -1  
  63  72    775      3   
  65  77    1760     1   
  72  75    501      2   
  73  83    1115     3   
  77  89    2944     2   
  78  89    1293     1   
  79  90    1203     -1  
  82  94    2419     -1  
  86  94    2044     3   
End
