NMec = 98629
T = 39
P = 2
Profits not ignored
Solution time = 1.315e+01
Best Profit = 85654
Terminal Cases = 1113884385
Task date  Profit    P
  5   192   45052    0   
  15  22    925      1   
  20  21    267      -1  
  20  33    998      -1  
  20  120   6832     -1  
  21  36    2142     -1  
  23  33    1872     1   
  23  44    6414     -1  
  24  49    2703     -1  
  24  162   28766    -1  
  36  102   15845    1   
  45  54    2860     -1  
  46  56    2505     -1  
  54  62    1700     -1  
  54  185   32390    -1  
  62  78    1588     -1  
  66  70    951      -1  
  68  96    5657     -1  
  73  82    1810     -1  
  81  92    2163     -1  
  86  91    402      -1  
  88  104   4366     -1  
  91  93    328      -1  
  106 117   2232     1   
  108 111   557      -1  
  115 120   1074     -1  
  121 122   202      1   
  129 133   942      1   
  131 138   1316     -1  
  132 145   1626     -1  
  138 147   1267     1   
  140 155   3217     -1  
  154 176   1853     1   
  157 170   2051     -1  
  161 183   4111     -1  
  166 182   2757     -1  
  172 184   1586     -1  
  178 191   1801     1   
  186 194   873      -1  
End
