NMec = 98629
T = 33
P = 4
Profits not ignored
Solution time = 8.794e-01
Best Profit = 52431
Terminal Cases = 80850019
Task date  Profit    P
  6   24    2700     0   
  7   18    2135     1   
  7   54    6965     2   
  8   24    3169     3   
  11  22    1274     -1  
  12  82    13460    -1  
  14  31    4962     -1  
  17  31    1630     -1  
  18  27    2108     -1  
  23  36    2503     1   
  23  44    5938     -1  
  32  52    4395     0   
  39  51    1292     1   
  42  75    3047     3   
  44  50    1491     -1  
  44  63    2931     -1  
  46  51    1007     -1  
  46  60    1727     -1  
  49  75    2904     -1  
  50  69    3532     -1  
  51  73    1766     -1  
  52  73    5338     1   
  53  74    3855     0   
  54  66    1448     -1  
  56  78    3766     2   
  58  70    1550     -1  
  58  76    3641     -1  
  59  69    1459     -1  
  61  71    2265     -1  
  63  69    697      -1  
  67  74    2008     -1  
  69  77    1896     -1  
  76  80    610      0   
End
