NMec = 98629
T = 33
P = 5
Profits not ignored
Solution time = 3.856e+00
Best Profit = 46711
Terminal Cases = 485351172
Task date  Profit    P
  0   19    4008     0   
  0   37    4462     1   
  0   40    3621     2   
  0   63    10278    3   
  3   30    3846     4   
  5   10    1340     -1  
  5   11    1016     -1  
  6   21    2710     -1  
  7   21    1556     -1  
  11  31    5195     -1  
  11  34    4582     -1  
  17  28    1334     -1  
  18  28    1058     -1  
  18  28    1556     -1  
  21  26    641      0   
  21  26    859      -1  
  22  38    2650     -1  
  23  36    2741     -1  
  23  43    2437     -1  
  24  36    2917     -1  
  26  30    1058     -1  
  27  33    1319     0   
  32  43    1762     4   
  32  47    3661     -1  
  33  38    1074     -1  
  40  45    461      0   
  40  53    3249     1   
  43  49    1198     2   
  43  58    1258     -1  
  46  61    1129     0   
  47  56    769      4   
  52  62    1715     2   
  57  63    902      1   
End
