NMec = 98629
T = 33
P = 7
Profits not ignored
Solution time = 8.600e+00
Best Profit = 43344
Terminal Cases = 964923364
Task date  Profit    P
  0   7     1060     0   
  0   23    4186     1   
  0   40    5052     2   
  0   42    5635     3   
  3   6     341      4   
  6   30    4673     5   
  8   13    606      0   
  10  16    1274     4   
  10  21    1213     6   
  11  27    2337     -1  
  13  47    2743     -1  
  15  18    1069     0   
  15  27    1719     -1  
  16  26    1847     -1  
  16  27    1652     -1  
  18  31    3526     4   
  19  34    2708     0   
  19  35    2208     -1  
  20  27    2014     -1  
  20  31    2430     -1  
  22  24    301      6   
  22  29    846      -1  
  22  31    1482     -1  
  22  44    3139     -1  
  23  27    624      -1  
  24  43    4950     1   
  26  38    1152     6   
  28  39    899      -1  
  29  37    983      -1  
  31  42    1295     5   
  36  41    618      0   
  36  43    1129     4   
  36  47    1488     -1  
End
