NMec = 98629
T = 22
P = 3
Profits not ignored
Solution time = 4.895e-03
Best Profit = 29330
Terminal Cases = 519904
Task date  Profit    P
  2   12    2018     0   
  2   65    4052     1   
  5   16    1663     2   
  10  19    800      -1  
  12  23    2390     -1  
  13  37    5654     0   
  15  25    1154     -1  
  16  28    1353     -1  
  20  28    1300     2   
  20  32    928      -1  
  28  34    982      -1  
  28  42    1290     -1  
  30  41    1676     2   
  30  45    2253     -1  
  32  60    6066     -1  
  35  50    1852     -1  
  43  49    764      0   
  45  55    2634     2   
  49  59    1821     -1  
  59  72    1997     0   
  60  68    1086     2   
  69  72    448      1   
End
