NMec = 98629
T = 18
P = 2
Profits not ignored
Solution time = 1.706e-04
Best Profit = 28181
Terminal Cases = 9670
Task date  Profit    P
  1   4     375      0   
  4   63    12624    1   
  11  25    2521     0   
  16  31    4156     -1  
  24  27    990      -1  
  24  34    1368     -1  
  25  36    1163     -1  
  28  55    4794     0   
  30  40    1233     -1  
  34  58    5365     -1  
  39  53    2482     -1  
  39  65    3309     -1  
  53  82    8349     -1  
  60  76    3155     0   
  63  70    1126     -1  
  64  83    2506     1   
  65  70    1192     -1  
  71  82    933      -1  
End
