NMec = 98629
T = 16
P = 7
Profits not ignored
Solution time = 3.878e-04
Best Profit = 25027
Terminal Cases = 31052
Task date  Profit    P
  1   10    1587     0   
  1   12    833      1   
  1   16    2252     2   
  1   16    1405     3   
  3   11    1160     4   
  3   22    3911     5   
  4   18    3059     6   
  4   28    3508     -1  
  5   19    2732     -1  
  5   22    3252     -1  
  5   23    3862     -1  
  6   7     409      -1  
  6   9     824      -1  
  6   13    902      -1  
  7   22    1665     -1  
  10  26    3879     -1  
End
