NMec = 98629
T = 20
P = 4
Profits not ignored
Solution time = 2.825e-03
Best Profit = 29413
Terminal Cases = 190329
Task date  Profit    P
  0   23    4317     0   
  2   43    6871     1   
  3   22    4052     2   
  5   13    1726     3   
  13  20    1288     -1  
  14  42    3482     3   
  16  31    3851     -1  
  17  19    449      -1  
  17  31    1809     -1  
  19  22    1079     -1  
  19  24    565      -1  
  21  35    2221     -1  
  28  40    1290     0   
  29  37    1203     2   
  29  38    1352     -1  
  31  47    4078     -1  
  32  44    1326     -1  
  32  44    2244     -1  
  40  45    922      2   
  42  46    736      0   
End
