NMec = 98629
T = 26
P = 4
Profits not ignored
Solution time = 3.481e-02
Best Profit = 34432
Terminal Cases = 4011797
Task date  Profit    P
  2   13    2860     0   
  3   52    6849     1   
  4   61    6820     2   
  5   25    1710     3   
  11  19    1516     -1  
  11  19    1355     -1  
  11  29    4634     -1  
  13  36    5974     -1  
  14  37    5657     0   
  16  22    1026     -1  
  16  39    4028     -1  
  18  32    2447     -1  
  20  31    1823     -1  
  20  33    2560     -1  
  23  46    3794     -1  
  25  39    2777     -1  
  32  40    1497     3   
  32  42    1359     -1  
  35  44    929      -1  
  36  44    1642     -1  
  43  50    1063     0   
  43  58    2495     3   
  44  46    490      -1  
  44  59    2250     -1  
  49  50    214      -1  
  51  64    1153     0   
End
