NMec = 98629
T = 16
P = 8
Profits not ignored
Solution time = 7.382e-04
Best Profit = 28866
Terminal Cases = 55258
Task date  Profit    P
  0   11    1439     0   
  0   17    3864     1   
  0   25    2745     2   
  1   22    2526     3   
  1   24    2719     4   
  3   9     1696     5   
  4   22    5078     6   
  5   14    2374     7   
  5   29    4145     -1  
  8   23    2370     -1  
  9   16    1641     -1  
  9   19    1395     -1  
  11  20    1603     5   
  11  24    2041     -1  
  15  23    928      0   
  18  20    750      1   
End
