NMec = 98629
T = 31
P = 7
Profits not ignored
Solution time = 2.248e+00
Best Profit = 42455
Terminal Cases = 226438520
Task date  Profit    P
  0   31    4018     0   
  3   15    2269     1   
  3   44    4938     2   
  4   17    1252     3   
  4   19    1741     4   
  4   41    6600     5   
  6   13    1045     6   
  7   29    5880     -1  
  8   18    930      -1  
  8   28    1899     -1  
  9   14    1645     -1  
  10  27    1241     -1  
  10  41    6877     -1  
  11  28    3262     -1  
  13  33    2479     -1  
  14  21    1126     6   
  14  39    1816     -1  
  15  31    2077     -1  
  15  33    1800     -1  
  20  24    424      1   
  21  28    777      3   
  21  34    1757     4   
  22  42    2957     6   
  23  29    1190     -1  
  23  35    2183     -1  
  27  34    1141     1   
  27  38    2434     -1  
  30  40    2690     3   
  30  44    1334     -1  
  38  44    715      0   
  42  43    482      1   
End
