NMec = 98629
T = 28
P = 1
Profits not ignored
Solution time = 1.412e-03
Best Profit = 44537
Terminal Cases = 128141
Task date  Profit    P
  4   17    3363     0   
  14  191   37628    -1  
  17  64    5184     -1  
  26  91    16164    0   
  30  39    1924     -1  
  38  53    2529     -1  
  74  96    2950     -1  
  79  83    410      -1  
  86  89    383      -1  
  93  103   1221     0   
  97  98    343      -1  
  100 117   1800     -1  
  102 121   3269     -1  
  104 113   2006     0   
  106 129   3268     -1  
  108 116   1062     -1  
  116 135   3044     0   
  124 143   4152     -1  
  147 157   1502     0   
  175 200   3009     0   
  185 188   1137     -1  
  185 196   1373     -1  
  231 244   1309     0   
  236 249   1938     -1  
  236 262   4379     -1  
  241 254   3052     -1  
  258 274   3857     0   
  261 270   1120     -1  
End
