NMec = 98629
T = 32
P = 3
Profits not ignored
Solution time = 1.717e-01
Best Profit = 55851
Terminal Cases = 19135172
Task date  Profit    P
  1   106   24336    0   
  2   9     1275     1   
  4   27    3808     2   
  11  21    1881     1   
  11  105   9797     -1  
  13  99    13239    -1  
  25  101   8911     1   
  26  47    2260     -1  
  32  44    3577     2   
  35  44    1184     -1  
  36  54    1528     -1  
  41  58    1466     -1  
  41  81    8226     -1  
  47  66    1530     2   
  49  70    1289     -1  
  53  67    2699     -1  
  54  70    2092     -1  
  57  76    2466     -1  
  64  73    2511     -1  
  67  85    2621     2   
  68  76    1849     -1  
  69  90    5728     -1  
  72  95    1734     -1  
  74  96    4181     -1  
  76  84    623      -1  
  78  81    1114     -1  
  79  85    618      -1  
  81  92    1907     -1  
  86  94    1601     2   
  87  96    1210     -1  
  96  102   1189     2   
  98  103   1164     -1  
End
