NMec = 98629
T = 40
P = 8
Profits not ignored
Solution time = 2.321e+03
Best Profit = 58305
Terminal Cases = 236610284236
Task date  Profit    P
  0   5     791      0   
  0   19    4924     1   
  1   14    1194     2   
  1   15    1676     3   
  2   5     567      4   
  2   8     901      5   
  2   12    1623     6   
  2   22    5238     7   
  5   17    1370     -1  
  5   27    5737     -1  
  5   31    4293     -1  
  7   17    1556     0   
  7   18    2598     4   
  8   13    994      -1  
  8   20    1000     -1  
  8   40    4089     -1  
  9   23    1660     5   
  10  23    1154     -1  
  10  24    1146     -1  
  10  35    2158     -1  
  14  24    2339     6   
  14  31    2666     -1  
  14  32    4238     -1  
  15  27    1163     2   
  16  24    1162     3   
  17  25    943      -1  
  19  39    2093     0   
  23  31    1038     1   
  28  33    423      2   
  28  35    745      3   
  28  38    1968     4   
  29  36    1069     5   
  29  49    2342     6   
  30  41    2586     7   
  32  36    897      1   
  32  42    3225     -1  
  32  47    2016     -1  
  35  45    1499     2   
  38  44    1695     1   
  40  49    2037     0   
End
