NMec = 98629
T = 26
P = 1
Profits not ignored
Solution time = 3.484e-03
Best Profit = 31058
Terminal Cases = 367472
Task date  Profit    P
  3   10    812      0   
  3   16    2457     -1  
  5   17    1946     -1  
  18  27    1197     0   
  22  41    1486     -1  
  24  31    1001     -1  
  33  38    668      0   
  58  74    4183     0   
  90  102   2119     0   
  94  240   21796    -1  
  104 109   354      0   
  114 137   5636     0   
  129 153   3889     -1  
  131 145   1631     -1  
  150 164   3100     0   
  154 158   784      -1  
  164 178   1109     -1  
  165 174   763      0   
  166 178   2213     -1  
  184 197   2458     0   
  198 211   3521     0   
  198 218   2651     -1  
  203 218   2217     -1  
  229 233   746      0   
  231 253   3022     -1  
  247 252   757      0   
End
