NMec = 98629
T = 23
P = 4
Profits not ignored
Solution time = 9.882e-03
Best Profit = 31090
Terminal Cases = 1051096
Task date  Profit    P
  0   12    1110     0   
  0   57    7141     1   
  1   21    3757     2   
  2   49    5604     3   
  4   15    1353     -1  
  4   20    1224     -1  
  8   27    4218     -1  
  11  24    1229     -1  
  13  28    2784     0   
  13  29    2517     -1  
  16  24    1706     -1  
  19  30    2822     -1  
  19  38    2231     -1  
  24  26    314      2   
  28  51    2679     2   
  28  51    3113     -1  
  28  53    4207     -1  
  32  36    1363     0   
  32  48    3214     -1  
  35  40    740      -1  
  42  43    166      0   
  42  54    2110     -1  
  51  53    591      0   
End
