NMec = 98629
T = 37
P = 6
Profits not ignored
Solution time = 7.857e+01
Best Profit = 50905
Terminal Cases = 5546974010
Task date  Profit    P
  1   51    11055    0   
  2   44    6581     1   
  5   10    1459     2   
  5   12    1266     3   
  5   23    2437     4   
  6   15    1445     5   
  6   18    1657     -1  
  7   18    1581     -1  
  7   25    3881     -1  
  7   28    2572     -1  
  8   28    2447     -1  
  8   39    4366     -1  
  10  23    1569     -1  
  10  27    2605     -1  
  11  58    4016     2   
  13  23    2789     3   
  15  26    1375     -1  
  15  29    2240     -1  
  16  61    3542     5   
  21  25    645      -1  
  21  28    1911     -1  
  23  56    2872     -1  
  25  27    409      3   
  28  42    1989     3   
  28  51    4930     4   
  30  34    780      -1  
  31  40    1131     -1  
  32  33    227      -1  
  33  41    892      -1  
  34  46    1026     -1  
  36  47    1174     -1  
  37  44    1042     -1  
  38  48    2123     -1  
  38  58    4075     -1  
  39  51    3281     -1  
  43  49    763      3   
  46  55    1612     1   
End
