NMec = 98629
T = 17
P = 3
Profits not ignored
Solution time = 1.619e-04
Best Profit = 16038
Terminal Cases = 11814
Task date  Profit    P
  7   30    2599     0   
  13  21    1868     1   
  18  23    607      2   
  18  31    1895     -1  
  20  29    2457     -1  
  22  30    2056     1   
  22  33    2100     -1  
  23  37    2852     -1  
  25  41    1132     2   
  26  46    2323     -1  
  27  51    3055     -1  
  29  49    1242     -1  
  31  39    2215     0   
  32  52    2482     1   
  39  49    840      -1  
  42  48    665      0   
  43  49    725      2   
End
