NMec = 98629
T = 28
P = 4
Profits not ignored
Solution time = 3.791e-01
Best Profit = 38486
Terminal Cases = 40881022
Task date  Profit    P
  0   9     972      0   
  0   12    1377     1   
  3   10    1339     2   
  7   16    1047     3   
  7   60    6243     -1  
  10  29    1398     0   
  10  30    3638     -1  
  11  27    3673     2   
  15  32    2547     1   
  19  38    3166     3   
  20  36    2230     -1  
  21  23    389      -1  
  25  38    2166     -1  
  27  45    2058     -1  
  31  52    5211     0   
  36  37    221      1   
  37  42    584      2   
  37  51    3035     -1  
  43  64    1953     1   
  44  61    3893     2   
  45  62    4437     3   
  47  59    2152     -1  
  48  65    3713     -1  
  50  56    1600     -1  
  53  66    1070     0   
  53  68    2129     -1  
  61  64    250      -1  
  63  65    368      2   
End
