NMec = 98629
T = 40
P = 7
Profits not ignored
Solution time = 6.933e+02
Best Profit = 53506
Terminal Cases = 52922238572
Task date  Profit    P
  0   26    3768     0   
  1   48    4329     1   
  2   53    7701     2   
  3   8     732      3   
  3   33    4839     4   
  5   25    4368     5   
  8   24    1912     6   
  8   42    3629     -1  
  9   44    5385     3   
  10  20    892      -1  
  10  21    1766     -1  
  13  20    540      -1  
  13  23    1288     -1  
  16  25    1224     -1  
  17  26    1964     -1  
  17  29    877      -1  
  18  36    4148     -1  
  19  28    1253     -1  
  21  31    2588     -1  
  22  48    3540     -1  
  23  33    974      -1  
  24  33    1032     -1  
  25  42    1423     6   
  25  46    3687     -1  
  25  46    1857     -1  
  26  34    1027     5   
  30  35    767      0   
  31  44    1634     -1  
  32  50    2970     -1  
  33  39    809      -1  
  34  39    830      4   
  34  47    1542     -1  
  35  46    1224     5   
  36  49    1954     0   
  37  55    4218     -1  
  38  45    1229     -1  
  40  46    797      4   
  41  46    1506     -1  
  46  57    3347     3   
  49  55    1015     1   
End
