NMec = 98629
T = 38
P = 8
Profits not ignored
Solution time = 4.462e+02
Best Profit = 52234
Terminal Cases = 36525774936
Task date  Profit    P
  2   13    2264     0   
  4   15    3254     1   
  5   18    3489     2   
  5   20    2248     3   
  5   24    1607     4   
  6   15    2002     5   
  8   26    3227     6   
  9   22    3808     7   
  9   23    2327     -1  
  10  16    814      -1  
  10  21    2523     -1  
  10  32    4117     -1  
  12  14    366      -1  
  12  21    1524     -1  
  12  25    1541     -1  
  12  28    4277     -1  
  12  31    1512     -1  
  14  17    415      0   
  15  21    700      -1  
  15  25    1853     -1  
  15  38    2189     -1  
  16  38    3909     1   
  19  33    2492     0   
  20  28    819      2   
  20  46    3121     5   
  21  37    4114     3   
  21  38    4404     -1  
  21  44    3104     -1  
  23  37    2468     7   
  26  28    634      4   
  26  45    2327     -1  
  27  37    1838     6   
  30  42    1573     2   
  31  32    560      4   
  32  42    1530     -1  
  33  38    976      4   
  34  44    2354     0   
  42  45    305      1   
End
