NMec = 98629
T = 30
P = 1
Profits not ignored
Solution time = 8.124e-03
Best Profit = 34987
Terminal Cases = 706862
Task date  Profit    P
  6   19    957      0   
  13  288   28612    -1  
  13  288   34987    -1  
  25  38    1683     0   
  34  44    1739     -1  
  59  64    554      0   
  62  78    2017     -1  
  84  112   2542     0   
  87  110   3307     -1  
  125 140   2115     0   
  126 129   528      -1  
  127 152   3130     -1  
  133 144   1525     -1  
  135 146   1358     -1  
  138 142   1034     -1  
  142 155   1643     0   
  153 159   1295     -1  
  153 174   2336     -1  
  158 166   1657     0   
  162 168   1120     -1  
  169 177   1327     0   
  171 182   1427     -1  
  189 198   1107     0   
  225 228   493      0   
  227 242   1626     -1  
  237 246   1162     0   
  256 259   370      0   
  257 281   4889     -1  
  266 277   2326     0   
  276 282   712      -1  
End
