NMec = 98629
T = 36
P = 8
Profits not ignored
Solution time = 8.497e+01
Best Profit = 45351
Terminal Cases = 7461918628
Task date  Profit    P
  1   9     1291     0   
  3   15    3230     1   
  3   30    3034     2   
  7   21    1656     3   
  8   25    2253     4   
  8   30    3155     5   
  9   23    2351     6   
  9   41    5755     7   
  10  27    2763     0   
  12  20    871      -1  
  12  28    4230     -1  
  12  36    2504     -1  
  14  29    1170     -1  
  14  34    4473     -1  
  15  26    1811     -1  
  16  29    2109     1   
  17  24    918      -1  
  17  28    2981     -1  
  18  34    2461     -1  
  19  22    490      -1  
  21  25    847      -1  
  22  38    1735     3   
  22  43    1486     -1  
  23  30    1340     -1  
  24  35    2016     6   
  24  36    1583     -1  
  25  31    1329     -1  
  26  36    2422     4   
  26  38    1539     -1  
  28  36    1865     0   
  29  37    1662     -1  
  29  42    2890     -1  
  31  37    554      1   
  34  42    1080     2   
  36  40    369      5   
  40  44    565      0   
End
