NMec = 98629
T = 35
P = 2
Profits not ignored
Solution time = 3.280e-02
Best Profit = 52382
Terminal Cases = 3615123
Task date  Profit    P
  1   98    21167    0   
  6   33    5481     1   
  11  166   17087    -1  
  11  167   24853    -1  
  13  31    4079     -1  
  14  33    2654     -1  
  22  28    454      -1  
  25  75    5097     -1  
  26  35    915      -1  
  36  162   16282    1   
  39  81    5986     -1  
  40  53    1406     -1  
  42  131   10022    -1  
  45  54    2001     -1  
  46  54    780      -1  
  47  55    1476     -1  
  48  65    3342     -1  
  50  74    4217     -1  
  50  131   7940     -1  
  54  76    3874     -1  
  65  78    2180     -1  
  73  90    2768     -1  
  76  87    1196     -1  
  78  91    1642     -1  
  80  83    307      -1  
  82  103   3402     -1  
  87  98    2504     -1  
  90  112   2117     -1  
  94  114   1896     -1  
  99  118   3436     0   
  108 109   400      -1  
  120 137   1612     0   
  123 133   1374     -1  
  132 140   2234     -1  
  139 154   1314     0   
End
