NMec = 98629
T = 31
P = 5
Profits not ignored
Solution time = 2.114e+00
Best Profit = 43281
Terminal Cases = 220881634
Task date  Profit    P
  0   21    1647     0   
  1   2     367      1   
  1   10    774      2   
  4   59    7626     1   
  5   20    1569     3   
  5   25    4279     4   
  7   27    3531     -1  
  8   61    6280     -1  
  12  14    399      2   
  12  29    1789     -1  
  13  27    2478     -1  
  13  36    2016     -1  
  18  38    4429     2   
  20  45    3045     -1  
  23  24    501      0   
  23  38    3555     3   
  24  28    671      -1  
  27  32    623      0   
  28  43    1390     4   
  29  45    2220     -1  
  32  42    2486     -1  
  32  48    1873     -1  
  33  53    3625     0   
  34  54    2408     -1  
  38  48    2651     -1  
  40  48    2480     2   
  41  52    1749     3   
  43  57    2740     -1  
  50  60    2886     2   
  51  60    1059     4   
  51  61    705      -1  
End
