NMec = 98629
T = 29
P = 8
Profits not ignored
Solution time = 2.022e+00
Best Profit = 37415
Terminal Cases = 232605456
Task date  Profit    P
  0   13    1560     0   
  1   15    3686     1   
  1   24    3987     2   
  3   6     551      3   
  3   14    2233     4   
  4   18    1671     5   
  4   21    2745     6   
  5   14    1135     7   
  5   33    5279     -1  
  7   22    1608     3   
  8   20    2359     -1  
  8   28    1969     -1  
  10  21    1261     -1  
  11  32    2423     -1  
  12  19    1972     -1  
  12  27    1596     -1  
  12  32    4609     -1  
  14  16    318      0   
  15  22    1337     4   
  17  31    1531     0   
  18  29    1615     1   
  19  33    1789     5   
  20  28    891      7   
  22  33    1535     6   
  23  33    1386     3   
  25  26    193      2   
  26  36    1148     4   
  28  29    209      2   
  29  36    774      7   
End
