NMec = 98629
T = 26
P = 8
Profits not ignored
Solution time = 2.281e-01
Best Profit = 41356
Terminal Cases = 17785085
Task date  Profit    P
  0   24    6014     0   
  1   3     327      1   
  1   9     933      2   
  1   13    1175     3   
  1   32    8536     4   
  2   14    1301     5   
  2   23    2171     6   
  3   8     701      7   
  3   25    1620     -1  
  3   27    5087     -1  
  3   27    3377     -1  
  4   11    1169     1   
  5   19    2516     -1  
  6   30    6805     -1  
  8   19    2089     -1  
  8   23    1474     -1  
  8   29    3075     -1  
  10  23    1303     2   
  12  14    511      1   
  12  20    1393     7   
  12  20    2012     -1  
  15  26    2310     1   
  17  21    663      3   
  17  31    2844     5   
  18  23    1075     -1  
  19  29    1135     -1  
End
