NMec = 98629
T = 32
P = 2
Profits not ignored
Solution time = 1.110e-01
Best Profit = 50043
Terminal Cases = 11733410
Task date  Profit    P
  0   17    3710     0   
  3   25    3876     1   
  8   71    6946     -1  
  14  26    1972     -1  
  14  158   24566    -1  
  15  22    928      -1  
  21  28    872      0   
  28  45    3306     1   
  37  57    2298     0   
  37  62    5177     -1  
  43  57    1953     -1  
  52  62    2229     1   
  55  67    1384     -1  
  56  72    2509     -1  
  59  156   18295    0   
  61  68    908      -1  
  61  81    3917     -1  
  67  76    1597     1   
  73  77    664      -1  
  96  102   429      1   
  100 110   2918     -1  
  100 113   1724     -1  
  104 118   2114     1   
  106 120   1772     -1  
  123 147   3083     1   
  124 136   2931     -1  
  125 147   3853     -1  
  127 135   847      -1  
  132 143   856      -1  
  138 148   1510     -1  
  144 154   1169     -1  
  147 154   1343     -1  
End
