NMec = 98629
T = 32
P = 4
Profits not ignored
Solution time = 2.535e+00
Best Profit = 40377
Terminal Cases = 290750816
Task date  Profit    P
  1   75    9052     0   
  2   6     1074     1   
  5   22    2570     2   
  6   59    6758     3   
  8   9     175      1   
  10  14    373      1   
  10  26    2821     -1  
  11  53    7529     -1  
  14  25    1560     -1  
  14  60    8362     -1  
  15  39    3658     1   
  17  21    448      -1  
  21  35    1595     -1  
  25  35    911      2   
  28  39    1355     -1  
  29  32    304      -1  
  35  42    1061     -1  
  35  43    2055     -1  
  38  45    1574     2   
  41  44    856      1   
  45  63    4001     1   
  49  51    393      2   
  49  63    3978     -1  
  53  74    3403     2   
  54  61    1778     -1  
  54  72    2115     -1  
  55  58    729      -1  
  55  66    1583     -1  
  58  70    2953     -1  
  59  68    1498     -1  
  62  69    1487     3   
  71  76    564      1   
End
