NMec = 98629
T = 24
P = 6
Profits not ignored
Solution time = 3.114e-02
Best Profit = 32517
Terminal Cases = 3399228
Task date  Profit    P
  0   36    4527     0   
  1   16    4218     1   
  1   32    3651     2   
  1   39    4426     3   
  2   9     988      4   
  2   15    2020     5   
  2   37    6321     -1  
  3   9     1611     -1  
  4   10    1679     -1  
  5   34    3219     -1  
  6   22    2530     -1  
  7   27    3234     -1  
  9   24    1505     -1  
  9   26    1265     -1  
  10  21    3221     4   
  14  18    1051     -1  
  14  23    1671     -1  
  14  25    2208     -1  
  18  36    1178     1   
  20  32    1461     5   
  28  39    1704     4   
  34  37    370      2   
  34  39    692      5   
  36  37    449      -1  
End
