NMec = 98629
T = 40
P = 6
Profits not ignored
Solution time = 1.779e+03
Best Profit = 59437
Terminal Cases = 121349689770
Task date  Profit    P
  4   22    3256     0   
  5   44    2880     1   
  6   22    3605     2   
  7   15    678      3   
  7   16    2044     4   
  7   19    1485     5   
  9   17    746      -1  
  9   20    852      -1  
  11  13    467      -1  
  12  13    372      -1  
  12  21    1673     -1  
  14  61    9966     -1  
  15  64    8517     -1  
  18  33    2835     3   
  18  41    5014     4   
  20  24    821      5   
  20  28    670      -1  
  21  42    4408     -1  
  23  34    1393     0   
  23  42    4420     2   
  24  38    1611     -1  
  25  39    2535     5   
  27  35    1316     -1  
  27  38    1343     -1  
  29  50    2012     -1  
  39  47    2342     0   
  39  63    2992     3   
  42  56    2012     4   
  43  60    2257     2   
  46  56    1984     1   
  46  59    2518     5   
  46  62    2326     -1  
  48  56    1818     0   
  48  60    2997     -1  
  49  60    1203     -1  
  50  59    1442     -1  
  53  65    1891     -1  
  55  65    1211     -1  
  57  61    1211     0   
  59  66    1208     1   
End
