NMec = 98629
T = 38
P = 5
Profits not ignored
Solution time = 2.180e+01
Best Profit = 64257
Terminal Cases = 1638504726
Task date  Profit    P
  0   46    8934     0   
  1   26    6117     1   
  1   69    6327     2   
  1   75    7059     3   
  2   7     1413     4   
  2   22    3430     -1  
  6   47    7759     -1  
  12  26    1784     4   
  13  32    1493     -1  
  14  38    6639     -1  
  15  31    3093     -1  
  19  43    1959     -1  
  20  60    4374     -1  
  21  30    1760     -1  
  21  40    2702     -1  
  23  32    942      -1  
  23  36    2691     -1  
  24  44    3188     -1  
  25  36    1615     -1  
  25  61    10578    -1  
  26  37    1587     -1  
  27  74    9754     1   
  34  60    4111     4   
  38  47    1476     -1  
  39  51    1237     -1  
  40  62    3077     -1  
  46  52    1463     -1  
  46  54    1144     -1  
  46  61    3094     -1  
  47  56    1175     0   
  49  51    290      -1  
  54  71    2981     -1  
  55  64    1704     -1  
  55  67    1099     -1  
  56  69    1631     -1  
  57  62    1248     0   
  58  66    871      -1  
  62  68    772      4   
End
