NMec = 98629
T = 26
P = 7
Profits not ignored
Solution time = 1.802e-01
Best Profit = 34994
Terminal Cases = 18158022
Task date  Profit    P
  1   24    3198     0   
  1   34    2816     1   
  2   13    1976     2   
  2   24    5619     3   
  2   24    3172     4   
  3   4     234      5   
  3   13    1344     6   
  3   21    1461     -1  
  4   11    1488     -1  
  8   17    1292     5   
  8   33    3742     -1  
  9   16    1535     -1  
  9   18    2028     -1  
  11  28    3228     -1  
  11  34    2153     -1  
  14  27    1568     2   
  15  28    1487     6   
  16  28    1969     -1  
  17  29    1449     -1  
  18  22    680      5   
  19  33    1830     -1  
  21  33    1103     -1  
  21  37    4676     -1  
  23  27    692      5   
  25  35    2679     0   
  27  36    2280     3   
End
