NMec = 98629
T = 22
P = 2
Profits not ignored
Solution time = 7.142e-04
Best Profit = 26668
Terminal Cases = 70072
Task date  Profit    P
  1   2     188      0   
  7   25    2188     0   
  9   15    545      1   
  16  94    5388     1   
  19  39    2048     -1  
  24  33    1107     -1  
  25  44    1856     -1  
  35  80    8009     0   
  37  51    2548     -1  
  39  53    1869     -1  
  43  58    3243     -1  
  49  71    2064     -1  
  50  63    2080     -1  
  52  77    2393     -1  
  55  70    3866     -1  
  63  98    3465     -1  
  66  77    1634     -1  
  72  89    4683     -1  
  73  88    2015     -1  
  78  93    1327     -1  
  81  107   2551     0   
  90  101   983      -1  
End
