NMec = 98629
T = 34
P = 2
Profits not ignored
Solution time = 7.462e-02
Best Profit = 57024
Terminal Cases = 9192655
Task date  Profit    P
  0   134   9054     0   
  1   13    1599     1   
  1   162   18966    -1  
  4   9     1228     -1  
  4   153   17614    -1  
  27  153   24788    1   
  34  123   24668    -1  
  38  50    2380     -1  
  42  62    3513     -1  
  43  54    2336     -1  
  44  51    926      -1  
  51  73    2153     -1  
  62  80    2389     -1  
  64  81    1586     -1  
  83  94    1635     -1  
  84  88    721      -1  
  88  101   1226     -1  
  91  159   12578    -1  
  96  98    401      -1  
  96  107   711      -1  
  97  107   2475     -1  
  99  112   2491     -1  
  99  120   1425     -1  
  101 105   502      -1  
  101 109   1092     -1  
  103 107   368      -1  
  108 126   3436     -1  
  109 125   3070     -1  
  115 140   2180     -1  
  122 130   854      -1  
  125 132   1258     -1  
  133 147   3483     -1  
  138 140   569      0   
  144 159   2381     0   
End
