NMec = 98629
T = 14
P = 2
Profits not ignored
Solution time = 1.663e-05
Best Profit = 20448
Terminal Cases = 940
Task date  Profit    P
  0   20    1607     0   
  1   49    10250    1   
  2   6     334      -1  
  5   14    1760     -1  
  6   15    2208     -1  
  16  40    2829     -1  
  23  65    7990     0   
  27  45    2721     -1  
  28  45    1426     -1  
  28  51    2512     -1  
  34  63    4063     -1  
  41  58    2216     -1  
  44  59    2034     -1  
  48  51    566      -1  
End
