NMec = 98629
T = 29
P = 5
Profits not ignored
Solution time = 1.862e-01
Best Profit = 37176
Terminal Cases = 16282416
Task date  Profit    P
  0   55    4856     0   
  1   23    1464     1   
  3   11    1308     2   
  5   43    4164     3   
  7   31    3485     4   
  8   28    3346     -1  
  8   57    3166     -1  
  9   28    4762     -1  
  11  15    348      -1  
  12  14    504      2   
  12  36    1763     -1  
  15  38    4714     2   
  16  51    4797     -1  
  17  30    2026     -1  
  18  26    1999     -1  
  19  49    4476     -1  
  23  39    1578     -1  
  24  31    1372     1   
  26  45    2373     -1  
  27  42    3518     -1  
  29  34    644      -1  
  29  45    3309     -1  
  30  52    2938     -1  
  31  46    1121     -1  
  36  52    1377     1   
  37  54    2793     4   
  42  55    2247     2   
  42  56    2844     -1  
  46  55    1308     3   
End
