NMec = 98629
T = 30
P = 7
Profits not ignored
Solution time = 6.167e-01
Best Profit = 37364
Terminal Cases = 68397088
Task date  Profit    P
  1   7     1157     0   
  2   11    668      1   
  2   12    1472     2   
  4   23    2355     3   
  6   18    1965     4   
  6   22    1916     5   
  8   16    1431     0   
  9   25    3226     6   
  11  32    2161     -1  
  13  26    2452     1   
  13  33    5785     2   
  14  34    3741     -1  
  15  28    2785     -1  
  16  22    1394     -1  
  16  31    1689     -1  
  16  38    4979     -1  
  17  24    1270     0   
  18  24    1221     -1  
  18  35    1878     -1  
  19  36    4082     4   
  20  25    1254     -1  
  20  31    2148     -1  
  20  37    1731     -1  
  20  40    3216     -1  
  21  37    2161     -1  
  22  37    2949     -1  
  22  37    4290     -1  
  25  26    219      0   
  27  35    960      0   
  38  41    392      0   
End
